matrix	nr_rows	nr_cols	nr_nzeros	density	nnz-r-min	nnz-r-max	nnz-r-avg	nnz-r-std	nnz-c-min	nnz-c-max	nnz-c-avg	nnz-c-std	skew_coeff	bw-min	bw-max	bw-avg	bw-std	bw-scaled-min	bw-scaled-max	bw-scaled-avg	bw-scaled-std	sc-min	sc-max	sc-avg	sc-std	sc-scaled-min	sc-scaled-max	sc-scaled-avg	sc-scaled-std	nr_groups-r-min	nr_groups-r-max	nr_groups-r-avg	nr_groups-r-std	num-neigh-avg	cross_row_sim-avg
Trec7	11	36	147	0.371212	3.000000	23.000000	13.363636	5.431771	0.000000	9.000000	4.083333	1.876388	0.721088	2.000000	27.000000	18.272727	7.110695	0.055556	0.750000	0.507576	0.197519	0.473684	1.500000	0.802858	0.262793	17.052632	54.000000	28.902881	9.460543	1.000000	7.000000	4.909091	1.831767	1.265306	0.823421
Trec8	23	84	549	0.284161	3.000000	39.000000	23.869565	9.223337	0.000000	18.000000	6.535714	3.749433	0.633880	2.000000	62.000000	45.304348	17.182992	0.023810	0.738095	0.539337	0.204559	0.300000	1.500000	0.594471	0.249536	25.200000	126.000000	49.935539	20.961007	1.000000	17.000000	10.478261	4.158486	1.122040	0.823765
Trec9	47	201	2147	0.227268	4.000000	77.000000	45.680851	17.726175	0.000000	36.000000	10.681592	7.397600	0.685608	3.000000	161.000000	116.851064	44.925934	0.014925	0.800995	0.581349	0.223512	0.140625	1.333333	0.437818	0.184099	28.265625	268.000000	88.001400	37.003897	1.000000	39.000000	23.106383	9.487358	0.988356	0.785098
Trec10	106	478	8612	0.169969	4.000000	134.000000	81.245283	32.105607	0.000000	79.000000	18.016736	15.766462	0.649327	3.000000	400.000000	288.575472	107.178827	0.006276	0.836820	0.603714	0.224223	0.069767	1.333333	0.315155	0.150733	33.348837	637.333333	150.644218	72.050488	1.000000	81.000000	45.009434	17.729889	0.892011	0.752216
Trec11	235	1138	35705	0.133512	5.000000	274.000000	151.936170	59.007466	0.000000	179.000000	31.375220	32.465025	0.803389	4.000000	1004.000000	711.731915	247.308870	0.003515	0.882250	0.625423	0.217319	0.034839	1.250000	0.233627	0.107596	39.646452	1422.500000	265.867562	122.444689	1.000000	142.000000	88.536170	32.751316	0.834561	0.732470
Trec12	551	2726	151219	0.100677	5.000000	499.000000	274.444646	106.200321	0.000000	418.000000	55.472854	68.892783	0.818217	4.000000	2442.000000	1752.912886	574.306465	0.001467	0.895818	0.643035	0.210677	0.025834	1.250000	0.168521	0.079408	70.422734	3407.500000	459.388245	216.465893	1.000000	297.000000	168.829401	61.224024	0.769665	0.711212
Trec13	1301	6561	654517	0.076678	6.000000	974.000000	503.087625	195.015977	0.000000	996.000000	99.758726	145.356674	0.936044	5.000000	5831.000000	4371.531899	1390.500607	0.000762	0.888736	0.666290	0.211934	0.009520	1.200000	0.121921	0.055565	62.458047	7873.200000	799.923148	364.563808	1.000000	549.000000	321.808609	115.319718	0.720666	0.697086
Trec14	3159	15905	2872265	0.057166	6.000000	1837.000000	909.232352	352.376553	0.000000	2500.000000	180.588809	309.254444	1.020386	5.000000	14373.000000	10868.388097	3386.445607	0.000314	0.903678	0.683332	0.212917	0.006625	1.200000	0.087613	0.039240	105.364754	19086.000000	1393.487744	624.109820	1.000000	1065.000000	605.070592	214.694992	0.669052	0.680162
cat_ears_2_1	85	85	254	0.035156	1.000000	5.000000	2.988235	1.323935	2.000000	3.000000	2.988235	0.107825	0.673228	0.000000	78.000000	24.517647	20.724871	0.000000	0.917647	0.288443	0.243822	0.000000	0.285714	0.115505	0.076117	0.000000	24.285714	9.817943	6.469906	1.000000	5.000000	2.835294	1.196535	0.102362	0.381961
cat_ears_2_4	1009	2689	7982	0.002942	1.000000	15.000000	7.910803	2.450293	2.000000	3.000000	2.968390	0.174960	0.896141	0.000000	2682.000000	1788.280476	579.314541	0.000000	0.997397	0.665036	0.215439	0.000000	0.011111	0.004848	0.001942	0.000000	29.877778	13.037156	5.222390	1.000000	14.000000	7.593657	2.385411	0.080180	0.327413
cat_ears_3_1	204	181	542	0.014679	1.000000	6.000000	2.656863	1.491775	2.000000	3.000000	2.994475	0.074124	1.258303	0.000000	171.000000	31.931373	39.384420	0.000000	0.944751	0.176416	0.217593	0.000000	0.200000	0.061565	0.053901	0.000000	36.200000	11.143183	9.756151	1.000000	6.000000	2.563725	1.393563	0.070111	0.400082
cat_ears_3_4	5226	13271	39592	0.000571	1.000000	16.000000	7.575966	2.280063	2.000000	3.000000	2.983347	0.127967	1.111942	0.000000	13261.000000	7920.387103	3221.704703	0.000000	0.999246	0.596819	0.242763	0.000000	0.003315	0.001136	0.000576	0.000000	43.992265	15.074415	7.639790	1.000000	15.000000	7.362036	2.234143	0.056476	0.263648
cat_ears_4_1	377	313	938	0.007949	1.000000	6.000000	2.488064	1.529720	2.000000	3.000000	2.996805	0.056433	1.411514	0.000000	300.000000	38.832891	59.327229	0.000000	0.958466	0.124067	0.189544	0.000000	0.153846	0.040475	0.040256	0.000000	48.153846	12.668687	12.600161	1.000000	6.000000	2.421751	1.451188	0.053305	0.407073
cat_ears_4_4	19020	44448	132888	0.000157	1.000000	17.000000	6.986751	2.262582	2.000000	3.000000	2.989741	0.100767	1.433177	0.000000	44435.000000	23736.080442	11433.038355	0.000000	0.999708	0.534019	0.257223	0.000000	0.001310	0.000379	0.000227	0.000000	58.228821	16.855441	10.077713	1.000000	16.000000	6.832387	2.217790	0.044188	0.228633
flower_4_1	121	129	386	0.024729	1.000000	5.000000	3.190083	1.528322	2.000000	3.000000	2.992248	0.087703	0.567358	0.000000	112.000000	44.421488	34.046820	0.000000	0.868217	0.344353	0.263929	0.000000	2.000000	0.090163	0.191393	0.000000	258.000000	11.631048	24.689693	1.000000	5.000000	3.057851	1.421776	0.082902	0.224105
flower_4_4	1837	5529	16466	0.001621	1.000000	15.000000	8.963527	2.520094	2.000000	3.000000	2.978115	0.146307	0.673448	0.000000	5495.000000	3882.974415	921.063142	0.000000	0.993851	0.702292	0.166588	0.000000	0.004734	0.002395	0.000726	0.000000	26.172781	13.241781	4.012258	1.000000	15.000000	8.688078	2.434584	0.061460	0.158502
flower_5_1	211	201	602	0.014194	1.000000	5.000000	2.853081	1.588533	2.000000	3.000000	2.995025	0.070359	0.752492	0.000000	180.000000	55.236967	54.878416	0.000000	0.895522	0.274811	0.273027	0.000000	2.000000	0.054962	0.147048	0.000000	402.000000	11.047381	29.556639	1.000000	5.000000	2.758294	1.493545	0.066445	0.249763
flower_5_4	5226	14721	43942	0.000571	1.000000	15.000000	8.408343	2.275201	2.000000	3.000000	2.984987	0.121603	0.783942	0.000000	14671.000000	9931.436663	2739.260253	0.000000	0.996603	0.674644	0.186078	0.000000	0.002207	0.000904	0.000324	0.000000	32.487724	13.302155	4.774809	1.000000	15.000000	8.194413	2.199854	0.050885	0.128773
flower_7_1	463	393	1178	0.006474	1.000000	5.000000	2.544276	1.580690	2.000000	3.000000	2.997455	0.050379	0.965195	0.000000	364.000000	81.794816	104.076848	0.000000	0.926209	0.208129	0.264827	0.000000	2.000000	0.028406	0.099617	0.000000	786.000000	11.163518	39.149602	1.000000	5.000000	2.483801	1.507095	0.047538	0.276170
flower_7_4	27693	67593	202218	0.000108	1.000000	15.000000	7.302134	2.190780	2.000000	3.000000	2.991700	0.090724	1.054194	0.000000	67502.000000	41628.931138	14575.944607	0.000000	0.998654	0.615876	0.215643	0.000000	0.000683	0.000201	0.000103	0.000000	46.170082	13.577079	6.958292	1.000000	15.000000	7.162171	2.125268	0.038335	0.115058
flower_8_1	625	513	1538	0.004797	1.000000	5.000000	2.460800	1.568331	2.000000	3.000000	2.998051	0.044108	1.031860	0.000000	480.000000	97.252800	133.112007	0.000000	0.935673	0.189577	0.259478	0.000000	2.000000	0.022328	0.085641	0.000000	1026.000000	11.454072	43.933987	1.000000	5.000000	2.409600	1.502607	0.041612	0.283920
flower_8_4	55081	125361	375266	0.000054	1.000000	15.000000	6.812985	2.226261	2.000000	3.000000	2.993483	0.080466	1.201678	0.000000	125245.000000	73517.087090	28610.377586	0.000000	0.999075	0.586443	0.228224	0.000000	0.001481	0.000111	0.000067	0.000000	185.720000	13.920801	8.430799	1.000000	15.000000	6.696393	2.164953	0.034226	0.116497
kneser_10_4_1	349651	330751	992252	0.000009	1.000000	16.000000	2.837835	4.654827	2.000000	3.000000	2.999997	0.001739	4.638100	0.000000	326381.000000	22788.968271	72344.285335	0.000000	0.986788	0.068901	0.218727	0.000000	0.013889	0.000359	0.001323	0.000000	4593.763889	118.795343	437.647255	1.000000	16.000000	2.837813	4.654765	0.000016	0.072615
kneser_6_2_1	601	676	2027	0.004989	1.000000	7.000000	3.372712	2.407183	2.000000	3.000000	2.998521	0.038433	1.075481	0.000000	630.000000	200.166389	231.784316	0.000000	0.931953	0.296104	0.342876	0.000000	0.166667	0.027618	0.039329	0.000000	112.666667	18.670032	26.586141	1.000000	7.000000	3.359401	2.389790	0.007893	0.147294
kneser_8_3_1	15737	15681	47042	0.000191	1.000000	11.000000	2.989261	3.608548	2.000000	3.000000	2.999936	0.007985	2.679839	0.000000	15625.000000	2120.527547	4493.386467	0.000000	0.996429	0.135229	0.286550	0.000000	0.051282	0.002829	0.007185	0.000000	804.153846	44.361104	112.669322	1.000000	11.000000	2.988753	3.607489	0.000340	0.103814
wheel_3_1	21	25	74	0.140952	1.000000	4.000000	3.523810	0.731538	2.000000	3.000000	2.960000	0.195959	0.135135	0.000000	16.000000	12.095238	4.196424	0.000000	0.640000	0.483810	0.167857	0.000000	0.500000	0.294450	0.113027	0.000000	12.500000	7.361256	2.825674	1.000000	4.000000	3.095238	0.609821	0.243243	0.535714
wheel_4_1	36	41	122	0.082656	1.000000	5.000000	3.388889	0.979733	2.000000	3.000000	2.975610	0.154257	0.475410	0.000000	25.000000	18.805556	7.370434	0.000000	0.609756	0.458672	0.179767	0.000000	0.666667	0.209449	0.131766	0.000000	27.333333	8.587414	5.402416	1.000000	5.000000	3.083333	0.829156	0.180328	0.443519
wheel_5_1	57	61	182	0.052344	1.000000	6.000000	3.192982	1.303687	2.000000	3.000000	2.983607	0.126983	0.879121	0.000000	36.000000	25.403509	12.924694	0.000000	0.590164	0.416451	0.211880	0.000000	0.500000	0.134740	0.106715	0.000000	30.500000	8.219154	6.509610	1.000000	6.000000	2.964912	1.169269	0.142857	0.456140
wheel_601	902103	723605	2170814	0.000003	1.000000	602.000000	2.406393	15.520233	2.000000	3.000000	2.999999	0.001176	249.166991	0.000000	362404.000000	169933.472020	168298.790765	0.000000	0.500831	0.234843	0.232584	0.000000	0.003333	0.000018	0.000117	0.000000	2412.016667	12.804627	84.453317	1.000000	602.000000	2.405057	15.520053	0.001110	0.631142
wheel_6_1	83	85	254	0.036003	1.000000	7.000000	3.060241	1.515776	2.000000	3.000000	2.988235	0.107825	1.287402	0.000000	49.000000	32.891566	19.237897	0.000000	0.576471	0.386960	0.226328	0.000000	0.400000	0.094406	0.086543	0.000000	34.000000	8.024469	7.356114	1.000000	7.000000	2.879518	1.400496	0.118110	0.472174
wheel_7_1	114	113	338	0.026238	1.000000	8.000000	2.964912	1.680277	2.000000	3.000000	2.991150	0.093655	1.698225	0.000000	64.000000	41.289474	26.408639	0.000000	0.566372	0.365394	0.233705	0.000000	0.333333	0.070111	0.071486	0.000000	37.666667	7.922560	8.077882	1.000000	8.000000	2.815789	1.581504	0.100592	0.487208
rel3	12	5	18	0.300000	0.000000	3.000000	1.500000	1.500000	0.000000	6.000000	3.600000	2.939388	1.000000	0.000000	3.000000	1.500000	1.500000	0.000000	0.600000	0.300000	0.300000	0.000000	1.000000	0.500000	0.500000	0.000000	5.000000	2.500000	2.500000	0.000000	2.000000	1.000000	1.000000	0.666667	0.833333
rel4	66	12	104	0.131313	0.000000	4.000000	1.575758	1.859135	0.000000	20.000000	8.666667	6.749486	1.538462	0.000000	7.000000	1.969697	2.405610	0.000000	0.583333	0.164141	0.200468	0.000000	1.000000	0.359740	0.441962	0.000000	12.000000	4.316883	5.303542	0.000000	3.000000	0.969697	1.167355	0.769231	0.889881
rel5	340	35	656	0.055126	0.000000	4.000000	1.929412	1.926828	0.000000	40.000000	18.742857	10.718056	1.073171	0.000000	20.000000	5.629412	6.659205	0.000000	0.571429	0.160840	0.190263	0.000000	1.000000	0.222588	0.278119	0.000000	35.000000	7.790568	9.734155	0.000000	4.000000	1.544118	1.623665	0.399390	0.845446
rel6	2340	157	5101	0.013885	0.000000	4.000000	2.179915	1.959772	0.000000	75.000000	32.490446	16.503085	0.834934	0.000000	120.000000	22.977778	28.248855	0.000000	0.764331	0.146355	0.179929	0.000000	1.500000	0.096112	0.166253	0.000000	235.500000	15.089653	26.101765	0.000000	4.000000	1.955128	1.820149	0.206234	0.676538
rel7	21924	1045	50636	0.002210	0.000000	4.000000	2.309615	1.960455	0.000000	94.000000	48.455502	17.685211	0.731890	0.000000	834.000000	150.077267	185.303382	0.000000	0.798086	0.143615	0.177324	0.000000	1.500000	0.025240	0.079241	0.000000	1567.500000	26.375673	82.806572	0.000000	4.000000	2.188971	1.893055	0.104471	0.530573
rel8	345688	12347	821839	0.000193	0.000000	4.000000	2.377401	1.958935	0.000000	121.000000	66.561837	17.351052	0.682510	0.000000	10897.000000	1742.467410	2141.497534	0.000000	0.882563	0.141125	0.173443	0.000000	1.500000	0.004926	0.039441	0.000000	18520.500000	60.820398	486.981416	0.000000	4.000000	2.315600	1.926305	0.051991	0.415384
rel9	9888048	274669	23667183	0.000009	0.000000	4.000000	2.393514	1.959363	0.000000	163.000000	86.166196	14.858644	0.671183	0.000000	257464.000000	37287.357032	46456.140882	0.000000	0.937361	0.135754	0.169135	0.000000	1.500000	0.000862	0.018538	0.000000	412003.500000	236.710485	5091.810363	0.000000	4.000000	2.360073	1.941347	0.027943	0.337520
relat3	12	5	24	0.400000	0.000000	3.000000	2.000000	1.414214	0.000000	8.000000	4.800000	3.919184	0.500000	0.000000	3.000000	2.000000	1.414214	0.000000	0.600000	0.400000	0.282843	0.000000	1.000000	0.666667	0.471405	0.000000	5.000000	3.333333	2.357023	0.000000	2.000000	1.333333	0.942809	0.666667	0.875000
relat4	66	12	172	0.217172	0.000000	4.000000	2.606061	1.757053	0.000000	33.000000	14.333333	10.298328	0.534884	0.000000	7.000000	3.318182	2.658087	0.000000	0.583333	0.276515	0.221507	0.000000	1.500000	0.616883	0.467668	0.000000	18.000000	7.402597	5.612013	0.000000	3.000000	1.590909	1.167453	0.779070	0.887681
relat5	340	35	1058	0.088908	0.000000	4.000000	3.111765	1.535610	0.000000	62.000000	30.228571	15.838625	0.285444	0.000000	25.000000	9.544118	6.790205	0.000000	0.714286	0.272689	0.194006	0.000000	1.500000	0.349150	0.289364	0.000000	52.500000	12.220235	10.127734	0.000000	4.000000	2.529412	1.406608	0.374291	0.775664
relat6	2340	157	8108	0.022070	0.000000	4.000000	3.464957	1.292008	0.000000	110.000000	51.643312	23.294572	0.154415	0.000000	109.000000	41.846581	29.638073	0.000000	0.694268	0.266539	0.188778	0.000000	1.500000	0.129420	0.177508	0.000000	235.500000	20.319012	27.868737	0.000000	4.000000	3.074786	1.295936	0.225210	0.620132
relat7b	21924	1045	81355	0.003551	0.000000	4.000000	3.710774	0.992469	0.000000	144.000000	77.851675	25.873820	0.077942	0.000000	955.000000	273.315545	186.422334	0.000000	0.913876	0.261546	0.178395	0.000000	1.500000	0.034493	0.099782	0.000000	1567.500000	36.045651	104.272134	0.000000	4.000000	3.504744	1.045064	0.111044	0.480740
relat7	21924	1045	81355	0.003551	0.000000	4.000000	3.710774	0.992469	0.000000	144.000000	77.851675	25.873820	0.077942	0.000000	955.000000	273.315545	186.422334	0.000000	0.913876	0.261546	0.178395	0.000000	1.500000	0.034493	0.099782	0.000000	1567.500000	36.045651	104.272134	0.000000	4.000000	3.504744	1.045064	0.111044	0.480740
relat8	345688	12347	1334038	0.000313	0.000000	4.000000	3.859081	0.717095	0.000000	180.000000	108.045517	26.367478	0.036516	0.000000	10541.000000	3058.654113	2108.242501	0.000000	0.853730	0.247724	0.170749	0.000000	1.500000	0.005554	0.035685	0.000000	18520.500000	68.570967	440.597231	0.000000	4.000000	3.756040	0.770172	0.053402	0.382756
relat9	12360060	549336	38955420	0.000006	0.000000	4.000000	3.151718	1.632910	0.000000	227.000000	70.913648	72.761055	0.269149	0.000000	265488.000000	51527.212829	49390.600846	0.000000	0.483289	0.093799	0.089910	0.000000	1.500000	0.000583	0.011109	0.000000	824004.000000	320.428338	6102.447313	0.000000	4.000000	3.105172	1.623154	0.029537	0.320199
D_5	434	115	1832	0.036706	0.000000	8.000000	4.221198	1.601242	0.000000	59.000000	15.930435	8.757329	0.895197	0.000000	113.000000	61.866359	30.041149	0.000000	0.982609	0.537968	0.261227	0.000000	2.000000	0.087400	0.131758	0.000000	230.000000	10.050980	15.152127	0.000000	8.000000	3.979263	1.557510	0.114629	0.243533
D_6	970	435	6491	0.015383	0.000000	13.000000	6.691753	2.207493	0.000000	65.000000	14.921839	5.447628	0.942690	0.000000	429.000000	283.198969	95.808564	0.000000	0.986207	0.651032	0.220250	0.000000	2.000000	0.029992	0.073274	0.000000	870.000000	13.046689	31.873976	0.000000	13.000000	6.332990	2.128705	0.107225	0.212634
D_7	1270	971	12714	0.010310	2.000000	20.000000	10.011024	2.974941	0.000000	62.000000	13.093718	3.980187	0.997798	1.000000	960.000000	671.919685	197.027089	0.001030	0.988671	0.691987	0.202912	0.004032	2.000000	0.019651	0.064469	3.915323	1942.000000	19.081395	62.599316	1.000000	19.000000	9.405512	2.889318	0.120969	0.192985
D_8	1132	1271	14966	0.010402	0.000000	27.000000	13.220848	4.109025	0.000000	21.000000	11.774980	3.092037	1.042229	0.000000	1258.000000	905.393110	265.031100	0.000000	0.989772	0.712347	0.208522	0.000000	1.000000	0.017897	0.042362	0.000000	1271.000000	22.747695	53.841818	0.000000	25.000000	12.352473	3.938391	0.131364	0.178380
D_9	815	1133	12395	0.013423	0.000000	34.000000	15.208589	5.835005	0.000000	16.000000	10.939982	2.771039	1.235579	0.000000	1127.000000	822.299387	276.577663	0.000000	0.994704	0.725772	0.244111	0.000000	0.454545	0.022525	0.023039	0.000000	515.000000	25.520833	26.103720	0.000000	31.000000	14.104294	5.561716	0.145220	0.175841
D_10	460	816	7614	0.020285	0.000000	44.000000	16.552174	7.620303	0.000000	13.000000	9.330882	2.652843	1.658261	0.000000	801.000000	584.628261	210.033659	0.000000	0.981618	0.716456	0.257394	0.000000	2.000000	0.041780	0.103196	0.000000	1632.000000	34.092444	84.208127	0.000000	37.000000	15.036957	7.070818	0.183084	0.196835
D_11	169	461	2952	0.037890	1.000000	41.000000	17.467456	7.762781	0.000000	12.000000	6.403471	2.716126	1.347222	0.000000	451.000000	341.556213	101.481736	0.000000	0.978308	0.740903	0.220134	0.000000	0.785714	0.066600	0.084838	0.000000	362.214286	30.702533	39.110187	1.000000	36.000000	15.266272	6.814107	0.252033	0.224059
08blocks	300	300	592	0.006578	1.000000	38.000000	1.973333	5.880983	1.000000	2.000000	1.973333	0.161107	18.256757	0.000000	37.000000	0.973333	5.880983	0.000000	0.123333	0.003244	0.019603	0.000000	1.027778	0.027397	0.165522	0.000000	308.333333	8.219219	49.656605	1.000000	1.000000	1.000000	0.000000	0.986486	0.973333
EX1	560	560	8736	0.027857	12.000000	18.000000	15.600000	1.571169	12.000000	18.000000	15.600000	1.571169	0.153846	111.000000	530.000000	397.392857	83.580132	0.198214	0.946429	0.709630	0.149250	0.026201	0.126126	0.041604	0.012705	14.672489	70.630631	23.298377	7.115036	9.000000	17.000000	13.764286	1.644735	0.235348	0.717228
EX2	560	560	8736	0.027857	12.000000	18.000000	15.600000	1.571169	12.000000	18.000000	15.600000	1.571169	0.153846	111.000000	517.000000	396.480357	83.373897	0.198214	0.923214	0.708001	0.148882	0.025586	0.126126	0.041706	0.012793	14.328358	70.630631	23.355618	7.164212	9.000000	18.000000	13.764286	1.770233	0.235348	0.734857
EX3	2600	2600	71760	0.010615	24.000000	30.000000	27.600000	1.624808	24.000000	30.000000	27.600000	1.624808	0.086957	306.000000	2303.000000	1894.049231	385.522389	0.117692	0.885769	0.728480	0.148278	0.010426	0.078431	0.015732	0.006498	27.106864	203.921569	40.902181	16.895288	7.000000	30.000000	24.375000	2.865134	0.233696	0.690168
EX4	2600	2600	71760	0.010615	24.000000	30.000000	27.600000	1.624808	24.000000	30.000000	27.600000	1.624808	0.086957	306.000000	2303.000000	1894.105000	385.521408	0.117692	0.885769	0.728502	0.148277	0.010421	0.078431	0.015731	0.006499	27.095093	203.921569	40.901510	16.896491	7.000000	30.000000	24.353462	2.913772	0.235256	0.694671
EX5	6545	6545	295680	0.006902	42.000000	48.000000	45.176471	1.675837	42.000000	48.000000	45.176471	1.675837	0.062500	568.000000	5987.000000	4952.233002	1077.280349	0.086784	0.914744	0.756644	0.164596	0.007015	0.073944	0.010033	0.004911	45.914481	483.961268	65.664300	32.145019	7.000000	48.000000	38.464477	4.936046	0.297146	0.715589
EX6	6545	6545	295680	0.006902	42.000000	48.000000	45.176471	1.675837	42.000000	48.000000	45.176471	1.675837	0.062500	566.000000	5987.000000	4952.528801	1077.230027	0.086478	0.914744	0.756689	0.164588	0.007015	0.074205	0.010032	0.004910	45.914481	485.671378	65.657222	32.137533	10.000000	48.000000	38.393583	4.656187	0.300284	0.706459
abtaha2	37932	331	137228	0.010930	1.000000	4.000000	3.617737	0.740563	178.000000	552.000000	414.586103	72.601555	0.105664	0.000000	328.000000	132.751687	82.022890	0.000000	0.990937	0.401062	0.247803	0.000000	2.000000	0.072651	0.186968	0.000000	662.000000	24.047354	61.886336	1.000000	4.000000	3.466124	0.826213	0.083817	0.634858
abtaha1	14596	209	51307	0.016819	1.000000	4.000000	3.515141	0.801891	20.000000	339.000000	245.488038	89.536398	0.137934	0.000000	208.000000	86.407988	53.515021	0.000000	0.995215	0.413435	0.256053	0.000000	2.000000	0.096592	0.209286	0.000000	418.000000	20.187720	43.740689	1.000000	4.000000	3.341669	0.875940	0.098700	0.626170
