matrix	nr_rows	nr_cols	nr_nzeros	density	nnz-r-min	nnz-r-max	nnz-r-avg	nnz-r-std	nnz-c-min	nnz-c-max	nnz-c-avg	nnz-c-std	skew_coeff	bw-min	bw-max	bw-avg	bw-std	bw-scaled-min	bw-scaled-max	bw-scaled-avg	bw-scaled-std	sc-min	sc-max	sc-avg	sc-std	sc-scaled-min	sc-scaled-max	sc-scaled-avg	sc-scaled-std	nr_groups-r-min	nr_groups-r-max	nr_groups-r-avg	nr_groups-r-std	num-neigh-avg	cross_row_sim-avg	mem_footprint
wikipedia-20060925	2983494	2983494	37269096	4e-06	0.0	5852.0	12.491762	32.874803	0.0	159378.0	12.491762	236.463243	467.468752	0.0	2983428.0	1067720.438679	1178289.641823	0.0	0.999978	0.357876	0.394936	0.0	2.0	0.000328	0.021178	0.0	5966988.0	979.145944	63183.574573	0.0	5736.0	12.198132	30.986212	0.047012	0.05018	437.89208602905273
road_central	14081816	14081816	33866826	0.0	1.0	8.0	2.405004	0.929259	1.0	8.0	2.405004	0.929259	2.326398	0.0	13998196.0	810883.405944	718141.474341	0.0	0.994062	0.057584	0.050998	0.0	2.0	0.024178	0.188271	0.0	28163632.0	340475.215224	2651193.682025	1.0	8.0	2.347996	0.912648	0.047408	0.120291	441.2929344177246
dgreen	1200611	1200611	38259877	2.7e-05	5.0	187.0	31.867005	11.448452	5.0	187.0	31.867005	11.448452	4.868138	5909.0	989317.0	660280.396294	186502.17778	0.004922	0.824011	0.549954	0.155339	1.3e-05	0.001088	5.1e-05	2e-05	15.55415	1306.713327	61.536054	24.156498	4.0	155.0	31.067602	11.646939	0.050171	0.167349	442.42951583862305
hugetrace-00010	12057441	12057441	36164358	0.0	2.0	3.0	2.999339	0.025693	2.0	3.0	2.999339	0.025693	0.00022	1.0	12054686.0	1636697.376377	2194600.601504	0.0	0.999772	0.135742	0.182012	0.0	2.0	0.020501	0.116231	2.041782	24114882.0	247190.90709	1401449.31502	1.0	3.0	2.960756	0.194672	0.025728	0.469637	459.8637237548828
wikipedia-20061104	3148440	3148440	39383235	4e-06	0.0	6576.0	12.508809	33.157335	0.0	168685.0	12.508809	239.915746	524.709517	0.0	3148338.0	1118891.931349	1240976.065404	0.0	0.999968	0.35538	0.394156	0.0	2.0	0.000316	0.020893	0.0	6296880.0	994.067462	65780.210301	0.0	6339.0	12.221183	31.259947	0.045988	0.050305	462.71570587158203
Emilia_923	923136	923136	41005206	4.8e-05	15.0	57.0	44.419464	3.720736	15.0	57.0	44.419464	3.720736	0.283221	20.0	34475.0	24838.38265	7648.170601	2.2e-05	0.037346	0.026907	0.008285	0.000548	1.05	0.00249	0.006833	505.624772	969292.8	2298.212207	6307.684952	1.0	19.0	10.227229	2.445527	1.539516	0.816574	472.7888298034668
relat9	12360060	549336	38955420	6e-06	0.0	4.0	3.151718	1.63291	0.0	227.0	70.913648	72.761055	0.269149	0.0	265488.0	51527.212829	49390.600846	0.0	0.483289	0.093799	0.08991	0.0	1.5	0.000583	0.011109	0.0	824004.0	320.428338	6102.447313	0.0	4.0	3.105172	1.623154	0.029537	0.320199	492.9592933654785
Hardesty3	8217820	7591564	40451632	1e-06	2.0	5.0	4.922429	0.267518	3.0	69.0	5.328498	2.401655	0.015759	1.0	4646.0	4467.731875	618.199709	0.0	0.000612	0.000589	8.1e-05	0.000861	2.0	0.001128	0.002099	6536.0	15183128.0	8561.215425	15933.836964	1.0	3.0	2.923226	0.266236	0.812283	0.997406	494.28068923950195
kron_g500-logn19	524288	524288	43562265	0.000158	0.0	80675.0	83.088427	540.913714	0.0	80675.0	83.088427	540.913714	969.953517	0.0	524283.0	278214.520075	222115.032925	0.0	0.99999	0.530652	0.423651	0.0	0.4	0.000167	0.001198	0.0	209715.2	87.457996	628.261723	0.0	68443.0	82.52729	522.907892	0.013507	0.014073	500.5305633544922
mawi_201512012345	18571154	18571154	38040320	0.0	1.0	16399896.0	2.048355	3805.811884	1.0	16399896.0	2.048355	3805.811884	8006372.085189	0.0	18571150.0	168021.210973	1352040.766645	0.0	1.0	0.009047	0.072803	0.0	2.0	0.002417	0.060404	0.0	37142308.0	44882.685714	1121763.988401	1.0	436928.0	1.143031	105.217355	0.883952	0.887449	506.18024826049805
spal_004	10203	321696	46168124	0.014066	13.0	6029.0	4524.955797	1491.957103	7.0	168.0	143.514759	4.858953	0.332389	14.0	321693.0	172786.13496	101432.225832	4.4e-05	0.999991	0.53711	0.315305	0.00067	1.071429	0.057311	0.114286	215.655238	344674.285714	18436.628213	36765.451747	1.0	640.0	319.303832	185.491025	1.85887	0.208031	528.3911743164062
wikipedia-20070206	3566907	3566907	45030389	4e-06	0.0	7061.0	12.624492	32.975367	0.0	187342.0	12.624492	250.119054	558.309633	0.0	3566795.0	1259255.023646	1410413.030776	0.0	0.999969	0.353038	0.395416	0.0	2.0	0.00027	0.018745	0.0	7133814.0	962.609318	66860.51714	0.0	6810.0	12.351279	31.184525	0.043283	0.0477	528.9385795593262
ldoor	952203	952203	46522475	5.1e-05	28.0	77.0	48.857728	11.946572	28.0	77.0	48.857728	11.946572	0.576005	41.0	687560.0	194446.245461	186757.937616	4.3e-05	0.722073	0.204207	0.196132	4.5e-05	0.759036	0.005105	0.028128	42.803404	722756.493976	4860.686616	26783.476333	2.0	12.0	4.965412	1.384628	1.79674	0.906047	536.0398445129395
dielFilterV2real	1157456	1157456	48538952	3.6e-05	6.0	110.0	41.935894	16.14859	6.0	110.0	41.935894	16.14859	1.623051	209451.0	948112.0	590886.35939	212352.317518	0.180958	0.819134	0.510504	0.183465	6e-06	0.000407	8.3e-05	4.9e-05	7.325485	471.629584	95.901573	57.07092	2.0	68.0	24.140289	8.277843	0.848705	0.549122	559.8995704650879
delaunay_n23	8388608	8388608	50331568	1e-06	3.0	28.0	5.99999	1.335998	3.0	28.0	5.99999	1.335998	3.666674	2.0	8382693.0	3517302.879664	2236514.842242	0.0	0.999295	0.419295	0.266613	0.0	1.5	0.059045	0.177831	3.004273	12582912.0	495309.017997	1491757.993259	1.0	26.0	4.456909	1.201048	0.514361	0.507411	607.9990882873535
af_shell10	1508065	1508065	52672325	2.3e-05	15.0	35.0	34.927092	0.901546	15.0	35.0	34.927092	0.901546	0.002087	1324.0	5259.0	5250.423248	149.680442	0.000878	0.003487	0.003482	9.9e-05	0.004754	0.015049	0.006657	0.000228	7168.972238	22694.732882	10039.291458	343.445253	2.0	3.0	2.997387	0.051047	1.828363	0.92559	608.539737701416
nv2	1453908	1453908	52728362	2.5e-05	4.0	84.0	36.266643	9.173235	4.0	84.0	36.266643	9.173235	1.316178	434.0	1128330.0	1017035.735559	93788.109726	0.000299	0.776067	0.699519	0.064508	9e-06	0.013636	4.2e-05	0.000115	13.557684	19826.018182	60.845479	166.622789	2.0	84.0	36.185959	9.22152	0.004449	0.09438	608.974437713623
hugetrace-00020	16002413	16002413	47997626	0.0	2.0	3.0	2.999399	0.024502	2.0	3.0	2.999399	0.024502	0.0002	1.0	15919317.0	2553836.379178	3456898.49114	0.0	0.994807	0.159591	0.216024	0.0	2.0	0.017697	0.10973	2.313455	32004826.0	283197.141337	1755946.805743	1.0	3.0	2.949971	0.218442	0.032959	0.415018	610.3336029052734
boneS10	914898	914898	55468422	6.6e-05	12.0	81.0	60.627985	20.373984	12.0	81.0	60.627985	20.373984	0.336017	29.0	17912.0	13870.459841	3263.311517	3.2e-05	0.019578	0.015161	0.003567	0.002026	0.413793	0.004371	0.002365	1853.687978	378578.482759	3999.338088	2164.032144	2.0	9.0	7.523376	1.867102	1.751818	0.89687	638.2757759094238
wb-edu	9845725	9845725	57156537	1e-06	0.0	3841.0	5.805214	20.291896	0.0	25762.0	5.805214	45.340237	660.646624	0.0	9839484.0	375836.23228	1373555.797602	0.0	0.999366	0.038173	0.139508	0.0	2.0	0.110279	0.300413	0.0	19691450.0	1085777.95284	2957784.272725	0.0	917.0	3.662076	7.46478	0.738349	0.706783	691.6631202697754
hugebubbles-00000	18318143	18318143	54940162	0.0	2.0	3.0	2.999221	0.027897	2.0	3.0	2.999221	0.027897	0.00026	1.0	18311591.0	7056593.265518	4641401.691321	0.0	0.999642	0.385224	0.253377	0.0	2.0	0.000311	0.016659	2.142325	36636286.0	5706.029449	305167.892394	1.0	3.0	2.998278	0.041588	0.000629	0.525992	698.6184310913086
circuit5M	5558326	5558326	59524291	2e-06	1.0	1290501.0	10.709032	1356.616274	1.0	1290501.0	10.709032	1356.616274	120504.849643	0.0	5558122.0	2793149.880317	1421933.857606	0.0	0.999963	0.502516	0.255821	0.0	2.0	0.000555	0.024686	0.0	11116652.0	3087.428069	137210.281197	1.0	615.0	5.004734	19.141252	1.065325	0.942768	702.40478515625
Hook_1498	1498023	1498023	60917445	2.7e-05	15.0	93.0	40.665227	13.953772	15.0	93.0	40.665227	13.953772	1.286966	20.0	57845.0	32995.26427	17843.820283	1.3e-05	0.038614	0.022026	0.011912	0.000315	1.05	0.002478	0.005233	472.272773	1572924.15	3711.588345	7838.49362	1.0	22.0	8.96932	2.918328	1.55887	0.805582	702.8593406677246
rgg_n_2_22_s0	4194304	4194304	60718396	3e-06	0.0	36.0	14.476394	3.812332	0.0	36.0	14.476394	3.812332	1.486807	0.0	2103904.0	6923.504507	85579.975058	0.0	0.50161	0.001651	0.020404	0.0	0.6	0.004251	0.001133	0.0	2516582.4	17832.061107	4752.255638	0.0	36.0	14.425568	3.79275	0.007022	0.010669	710.8669013977051
Geo_1438	1437960	1437960	63156690	3.1e-05	15.0	57.0	43.921034	4.398605	15.0	57.0	43.921034	4.398605	0.297784	23.0	51839.0	37939.004164	12666.780434	1.6e-05	0.03605	0.026384	0.008809	0.000407	1.043478	0.001747	0.005621	585.840722	1500480.0	2512.643601	8083.111183	1.0	19.0	9.700632	2.449553	1.558269	0.824281	728.2563438415527
hugebubbles-00010	19458087	19458087	58359528	0.0	2.0	3.0	2.999243	0.027506	2.0	3.0	2.999243	0.027506	0.000252	1.0	19445283.0	6042085.336803	5014129.548324	0.0	0.999342	0.310518	0.257689	0.0	2.0	0.008118	0.076609	2.041551	38916174.0	157958.521274	1490661.782755	1.0	3.0	2.950934	0.216263	0.032214	0.346567	742.0985107421875
Serena	1391349	1391349	64531701	3.3e-05	15.0	249.0	46.380672	9.245936	15.0	249.0	46.380672	9.245936	4.368616	20.0	159833.0	103284.057477	46884.351851	1.4e-05	0.114876	0.074233	0.033697	0.000115	1.05	0.000955	0.004355	160.498087	1460916.45	1328.313046	6059.674485	1.0	28.0	10.288415	2.328229	1.556349	0.80357	743.8142890930176
road_usa	23947347	23947347	57708624	0.0	1.0	9.0	2.409813	0.92899	1.0	9.0	2.409813	0.92899	2.73473	0.0	22895470.0	769173.692511	739221.052617	0.0	0.956075	0.032119	0.030869	0.0	2.0	0.069382	0.281856	0.0	47894694.0	1661506.540429	6749714.922917	1.0	9.0	2.277542	0.885693	0.109777	0.218286	751.7746734619141
GAP-road	23947347	23947347	57708624	0.0	1.0	9.0	2.409813	0.92899	1.0	9.0	2.409813	0.92899	2.73473	0.0	22895470.0	769173.692511	739221.052617	0.0	0.956075	0.032119	0.030869	0.0	2.0	0.069382	0.281856	0.0	47894694.0	1661506.540429	6749714.922917	1.0	9.0	2.277542	0.885693	0.109777	0.218286	751.7746734619141
vas_stokes_2M	2146677	2146677	65129037	1.4e-05	1.0	637.0	30.339467	37.184629	3.0	1284.0	30.339467	48.124314	19.995754	0.0	2130107.0	1236051.877406	419116.261787	0.0	0.992281	0.575798	0.19524	0.0	0.25	0.000123	0.002059	0.0	536669.25	263.309011	4419.893348	1.0	449.0	15.53846	23.626867	0.975693	0.768836	753.5316047668457
soc-LiveJournal1	4847571	4847571	68993773	3e-06	0.0	20293.0	14.232648	36.08028	0.0	13906.0	14.232648	43.462047	1424.80633	0.0	4847389.0	1682019.233365	1513577.239611	0.0	0.999962	0.346982	0.312234	0.0	2.0	0.009252	0.114623	0.0	9695142.0	44851.669667	555645.524697	0.0	17280.0	12.209679	30.656792	0.284272	0.28178	808.0630912780762
hugebubbles-00020	21198119	21198119	63580358	0.0	2.0	3.0	2.99934	0.02569	2.0	3.0	2.99934	0.02569	0.00022	1.0	21188551.0	7076498.794746	6123055.166719	0.0	0.999549	0.333827	0.288849	0.0	2.0	0.012998	0.096905	2.012334	42396238.0	275537.669103	2054197.111626	1.0	3.0	2.956475	0.204328	0.028583	0.361621	808.4838638305664
com-LiveJournal	3997962	3997962	69362378	4e-06	1.0	14815.0	17.349434	42.957134	1.0	14815.0	17.349434	42.957134	852.918345	0.0	3997960.0	1577448.238752	1245053.063162	0.0	0.999999	0.394563	0.311422	0.0	2.0	0.014587	0.139186	0.0	7995924.0	58318.489848	556459.163104	1.0	14119.0	14.617963	36.501334	0.314877	0.278693	809.0404396057129
bone010	986703	986703	71666325	7.4e-05	12.0	81.0	72.632114	15.81043	12.0	81.0	72.632114	15.81043	0.115209	104.0	25952.0	17931.371404	5193.136685	0.000105	0.026302	0.018173	0.005263	0.001397	0.168224	0.004305	0.0015	1378.130281	165987.420561	4247.955279	1480.273124	2.0	9.0	8.358324	1.395719	1.769845	0.915136	823.919979095459
audikw_1	943695	943695	77651847	8.7e-05	21.0	345.0	82.284898	42.445255	21.0	345.0	82.284898	42.445255	3.19275	91103.0	928967.0	588063.659549	202902.448694	0.096539	0.984393	0.62315	0.215009	4.3e-05	0.000938	0.000158	9.6e-05	40.911534	885.639679	149.152078	90.818436	4.0	52.0	17.234463	6.255475	1.581103	0.819704	892.2547798156738
ljournal-2008	5363260	5363260	79023142	3e-06	0.0	2469.0	14.734162	37.002534	0.0	19409.0	14.734162	51.003835	166.56976	0.0	5362823.0	1476535.520645	1726800.907318	0.0	0.999919	0.275306	0.321969	0.0	2.0	0.088989	0.31974	0.0	10726520.0	477271.541873	1714850.904011	0.0	2418.0	11.246863	28.805447	0.473362	0.376345	924.8073081970215
mawi_201512020000	35991342	35991342	74485420	0.0	1.0	32481338.0	2.069537	5414.409622	1.0	32481338.0	2.069537	5414.409622	15694975.877026	0.0	35991337.0	257642.691536	2497374.752047	0.0	1.0	0.007158	0.069388	0.0	2.0	0.001879	0.052968	0.0	71982684.0	67631.032272	1906381.422437	1.0	719705.0	1.14412	124.337806	0.894323	0.905465	989.7140617370605
channel-500x100x100-b050	4802000	4802000	85362744	4e-06	6.0	18.0	17.776498	1.043258	6.0	18.0	17.776498	1.043258	0.012573	2449.0	722702.0	25152.922825	76928.337212	0.00051	0.1505	0.005238	0.01602	2.2e-05	0.0052	0.003371	0.000962	103.568816	24970.4	16188.0977	4618.349795	4.0	14.0	9.987584	0.746721	0.876316	0.987267	995.2172584533691
Long_Coup_dt6	1470152	1470152	87088992	4e-05	20.0	756.0	59.238087	6.6625	20.0	756.0	59.238087	6.6625	11.76206	31.0	71727.0	47962.258221	17400.96451	2.1e-05	0.048789	0.032624	0.011836	0.000421	1.032258	0.001794	0.005568	618.848514	1517576.258065	2637.946152	8186.043752	1.0	77.0	9.976541	2.375896	1.663171	0.855461	1002.2626075744629
Long_Coup_dt0	1470152	1470152	87088992	4e-05	20.0	756.0	59.238087	6.6625	20.0	756.0	59.238087	6.6625	11.76206	31.0	71727.0	47962.258221	17400.96451	2.1e-05	0.048789	0.032624	0.011836	0.000421	1.032258	0.001794	0.005568	618.848514	1517576.258065	2637.946152	8186.043752	1.0	77.0	9.976541	2.375896	1.663171	0.855461	1002.2626075744629
kron_g500-logn20	1048576	1048576	89239674	8.1e-05	0.0	131504.0	85.105585	640.982144	0.0	131504.0	85.105585	640.982144	1544.186486	0.0	1048571.0	532250.471699	447098.889537	0.0	0.999995	0.507594	0.426387	0.0	0.25	8.5e-05	0.00071	0.0	262144.0	89.651405	744.785828	0.0	115056.0	84.701565	624.351318	0.009495	0.009661	1025.2670249938965
dielFilterV3real	1102824	1102824	89306020	7.3e-05	9.0	270.0	80.979395	36.55308	9.0	270.0	80.979395	36.55308	2.334182	305751.0	1036506.0	715945.523143	191681.834473	0.277244	0.939865	0.649193	0.17381	1.5e-05	0.000569	0.000122	6.7e-05	16.822882	627.946537	134.652781	73.666939	3.0	152.0	42.322507	16.692829	0.954734	0.61301	1026.2332344055176
nlpkkt120	3542400	3542400	96845792	8e-06	5.0	28.0	27.339033	3.092775	5.0	28.0	27.339033	3.092775	0.024177	1728000.0	1814521.0	1785776.077067	17188.862358	0.487805	0.512229	0.504115	0.004852	3e-06	1.6e-05	1.5e-05	2e-06	9.761254	56.435758	54.233525	6.143791	3.0	10.0	9.852577	0.84678	1.27923	0.997301	1121.8253211975098
mycielskian17	98303	98303	100245742	0.010374	16.0	49151.0	1019.762795	1746.92672	16.0	49151.0	1019.762795	1746.92672	47.198464	49150.0	98302.0	98293.499924	221.545514	0.499985	0.99999	0.999903	0.002254	0.000163	1.00002	0.010388	0.018128	16.000163	98305.000061	1021.122517	1781.988679	1.0	32768.0	680.341861	1076.663193	0.665686	0.802556	1147.5964736938477
cage15	5154859	5154859	99199551	4e-06	3.0	47.0	19.243892	5.736719	3.0	47.0	19.243892	5.736719	1.442333	1844.0	3460749.0	1092607.234343	671828.330078	0.000358	0.671357	0.211957	0.130329	4e-06	0.005943	3.4e-05	9.5e-05	18.533412	30633.954079	177.729485	491.9504	2.0	46.0	17.343093	5.561528	0.197548	0.794106	1154.912998199463
delaunay_n24	16777216	16777216	100663202	0.0	3.0	26.0	5.999994	1.33578	3.0	26.0	5.999994	1.33578	3.333337	2.0	16769109.0	7034394.330101	4475460.593045	0.0	0.999517	0.419283	0.266758	0.0	1.5	0.058245	0.175211	3.002376	25165824.0	977192.287742	2939558.121201	1.0	23.0	4.519094	1.236647	0.493634	0.480837	1215.9989280700684
ML_Geer	1504002	1504002	110879972	4.9e-05	26.0	74.0	73.723288	2.506875	26.0	74.0	73.723288	2.506875	0.003753	25.0	9317.0	6589.666648	1201.938765	1.7e-05	0.006195	0.004381	0.000799	0.004453	1.04	0.012201	0.009411	6697.103418	1564162.08	18350.999659	14154.712526	1.0	15.0	9.877575	1.602819	1.732037	0.928698	1274.6578941345215
hollywood-2009	1139905	1139905	113891327	8.8e-05	1.0	11468.0	99.912999	271.864914	1.0	11468.0	99.912999	271.864914	113.77986	0.0	1069018.0	532618.586921	362354.851951	0.0	0.937813	0.467248	0.317882	0.0	2.0	0.083948	0.336483	0.0	2279810.0	95692.464961	383558.993355	1.0	5974.0	53.312203	147.971753	0.932827	0.699311	1307.7311973571777
Flan_1565	1564794	1564794	117406044	4.8e-05	24.0	81.0	75.029713	11.431698	24.0	81.0	75.029713	11.431698	0.079572	35.0	40994.0	21949.386677	10023.34278	2.2e-05	0.026198	0.014027	0.006406	0.000883	1.028571	0.004752	0.006015	1381.648779	1609502.4	7436.526341	9412.667545	1.0	27.0	10.332478	3.646587	1.724576	0.900667	1349.574764251709
europe_osm	50912018	50912018	108109320	0.0	1.0	13.0	2.123454	0.479637	1.0	13.0	2.123454	0.479637	5.122102	0.0	50886341.0	2455950.402245	7278857.824421	0.0	0.999496	0.048239	0.142969	0.0	2.0	0.696414	0.452221	0.0	101824036.0	35455829.695549	23023482.043068	1.0	13.0	2.099686	0.449017	0.022386	0.797149	1431.4269218444824
Cube_Coup_dt0	2164760	2164760	127206144	2.7e-05	24.0	68.0	58.762239	4.47162	24.0	68.0	58.762239	4.47162	0.157206	23.0	63423.0	41845.333798	15361.547909	1.1e-05	0.029298	0.01933	0.007096	0.000385	1.043478	0.002065	0.005621	833.628676	2258880.0	4470.382071	12167.614232	1.0	17.0	8.910652	2.227512	1.696722	0.876514	1464.0166969299316
Cube_Coup_dt6	2164760	2164760	127206144	2.7e-05	24.0	68.0	58.762239	4.47162	24.0	68.0	58.762239	4.47162	0.157206	23.0	63423.0	41845.333798	15361.547909	1.1e-05	0.029298	0.01933	0.007096	0.000385	1.043478	0.002065	0.005621	833.628676	2258880.0	4470.382071	12167.614232	1.0	17.0	8.910652	2.227512	1.696722	0.876514	1464.0166969299316
Bump_2911	2911419	2911419	127729899	1.5e-05	1.0	195.0	43.872043	6.968669	1.0	195.0	43.872043	6.968669	3.444744	0.0	62591.0	47502.360141	15924.248783	0.0	0.021498	0.016316	0.00547	0.0	1.090909	0.001219	0.003962	0.0	3176093.454545	3549.79537	11535.742493	1.0	35.0	7.817438	2.1322	1.643626	0.866285	1472.8588752746582
rgg_n_2_23_s0	8388608	8388608	127002786	2e-06	0.0	40.0	15.139912	3.894705	0.0	40.0	15.139912	3.894705	1.642023	0.0	4204209.0	10049.639266	145508.521963	0.0	0.501181	0.001198	0.017346	0.0	0.136364	0.003048	0.000769	0.0	1143901.090909	25567.955299	6447.828383	0.0	40.0	15.10134	3.879699	0.005095	0.00773	1485.4315452575684
vas_stokes_4M	4382246	4382246	131577616	7e-06	1.0	613.0	30.025155	37.00568	1.0	1116.0	30.025155	47.781156	19.416214	0.0	4261634.0	2413072.789237	890300.276215	0.0	0.972477	0.550647	0.203161	0.0	0.238095	7.8e-05	0.001636	0.0	1043391.904762	343.262802	7170.314361	1.0	339.0	15.382972	23.585525	0.975328	0.766817	1522.503261566162
kmer_V2a	55042369	55042369	117217600	0.0	1.0	39.0	2.129589	0.673107	1.0	39.0	2.129589	0.673107	17.313397	0.0	54978602.0	18552763.070482	13373473.270427	0.0	0.998841	0.337063	0.242967	0.0	2.0	0.000178	0.018128	0.0	110084738.0	9822.317861	997796.357793	1.0	38.0	2.068549	0.432713	0.057325	0.116365	1551.4189529418945
kmer_U1a	67716231	67716231	138778562	0.0	1.0	35.0	2.049414	0.365434	1.0	35.0	2.049414	0.365434	16.078056	0.0	67592696.0	22427993.836385	16314853.472336	0.0	0.998176	0.331206	0.24093	0.0	2.0	9e-05	0.012799	0.0	135432462.0	6088.763961	866728.778431	1.0	29.0	2.023092	0.2536	0.025687	0.079991	1846.5115280151367
mawi_201512020030	68863315	68863315	143414960	0.0	1.0	63040326.0	2.082603	7596.919433	1.0	63040326.0	2.082603	7596.919433	30269964.05135	0.0	68863307.0	345577.341897	4198927.45559	0.0	1.0	0.005018	0.060975	0.0	2.0	0.001484	0.047126	0.0	137726630.0	102180.66806	3245286.036396	1.0	1132150.0	1.142447	142.733668	0.902866	0.919958	1903.9466705322266
kron_g500-logn21	2097152	2097152	182082942	4.1e-05	0.0	213905.0	86.823913	755.641417	0.0	213905.0	86.823913	755.641417	2462.6646	0.0	2097148.0	1016035.992237	896367.315521	0.0	0.999998	0.484484	0.427421	0.0	0.666667	4.4e-05	0.000778	0.0	1398101.333333	92.924651	1631.14089	0.0	192024.0	86.549654	740.58297	0.006318	0.006702	2091.7739067077637
indochina-2004	7414866	7414866	194109311	4e-06	0.0	6985.0	26.178398	215.830028	0.0	256425.0	26.178398	389.066561	265.823053	0.0	7320076.0	367317.151198	1134053.7378	0.0	0.987216	0.049538	0.152943	0.0	2.0	0.132624	0.330664	0.0	14829732.0	983389.107905	2451828.376258	0.0	4302.0	4.317255	9.135461	1.670167	0.8278	2249.6902465820312
nlpkkt160	8345600	8345600	229518112	3e-06	5.0	28.0	27.501691	2.697396	5.0	28.0	27.501691	2.697396	0.018119	4096000.0	4249761.0	4198636.058186	30314.701511	0.490798	0.509222	0.503096	0.003632	1e-06	7e-06	7e-06	1e-06	9.818905	56.332585	54.665951	5.367653	3.0	10.0	9.888958	0.737436	1.280847	0.99798	2658.4622840881348
com-Orkut	3072441	3072441	234370166	2.5e-05	1.0	33313.0	76.281421	154.781273	1.0	33313.0	76.281421	154.781273	435.711843	0.0	3071850.0	2605609.933746	682583.278693	0.0	0.999808	0.848059	0.222163	0.0	2.0	0.00014	0.010203	0.0	6144882.0	430.785536	31347.052094	1.0	23390.0	73.627693	136.501824	0.069577	0.07731	2693.8741302490234
rgg_n_2_24_s0	16777216	16777216	265114400	1e-06	0.0	40.0	15.80205	3.980065	0.0	40.0	15.80205	3.980065	1.531317	0.0	8402626.0	14630.928995	248301.8398	0.0	0.500836	0.000872	0.0148	0.0	0.4	0.002184	0.000544	0.0	6710886.4	36643.229824	9121.688453	0.0	40.0	15.772826	3.969015	0.003699	0.0056	3097.9935340881348
HV15R	2017169	2017169	283073458	7e-05	1.0	484.0	140.332049	53.952808	2.0	303.0	140.332049	38.75839	2.448963	0.0	1224053.0	144698.335478	266354.489179	0.0	0.606817	0.071733	0.132044	0.0	0.4	0.009538	0.029126	0.0	806867.6	19240.222632	58752.157623	1.0	114.0	24.755646	10.908182	1.647185	0.924415	3247.2135314941406
mycielskian18	196607	196607	300933832	0.007785	17.0	98303.0	1530.636407	2817.169586	17.0	98303.0	1530.636407	2817.169586	63.223613	98302.0	196606.0	196596.999959	313.409741	0.499992	0.999995	0.999949	0.001594	8.6e-05	1.00001	0.007792	0.014552	17.000086	196609.000031	1531.992177	2860.965121	1.0	65536.0	1020.92427	1735.909927	0.666013	0.802913	3444.6643981933594
uk-2002	18520486	18520486	298113762	1e-06	0.0	2450.0	16.096433	27.529118	0.0	194942.0	16.096433	143.363458	151.207635	0.0	18458952.0	1355280.131178	3616057.614935	0.0	0.996678	0.073177	0.195246	0.0	2.0	0.170829	0.361983	0.0	37040972.0	3163843.207051	6704097.189878	0.0	1190.0	4.02418	6.279224	1.499991	0.792295	3482.2913093566895
